intertidal_sitename,site_code,survey_rep,year,month,day,section,transect,location,radius_mm,disease_category,final_classification,count
Bodega,14,2,2003,6,1,2,30,8,NM,NA,pisaster ochraceus,1
Bodega,14,2,2003,6,1,2,30,17,NM,NA,pisaster ochraceus,2
Bodega,14,2,2003,6,1,2,30,17.5,NM,NA,pisaster ochraceus,12
Bodega,14,2,2003,6,1,2,30,30,NM,NA,pisaster ochraceus,3
Bodega,14,2,2003,6,1,2,30,30.5,NM,NA,pisaster ochraceus,2
Bodega,14,2,2003,6,1,2,30,32,NM,NA,pisaster ochraceus,3
Bodega,14,2,2003,6,1,2,30,32.5,NM,NA,pisaster ochraceus,2
Bodega,14,2,2003,6,1,2,30,33,NM,NA,pisaster ochraceus,1
Bodega,14,2,2003,6,1,2,30,33.5,NM,NA,pisaster ochraceus,1
Bodega,14,2,2003,6,1,2,30,34,NM,NA,pisaster ochraceus,5
Bodega,14,2,2003,6,1,2,30,34.5,NM,NA,pisaster ochraceus,1
Bodega,14,2,2003,6,1,2,30,35,NM,NA,pisaster ochraceus,1
Bodega,14,2,2003,6,1,2,30,36,NM,NA,pisaster ochraceus,2
Bodega,14,2,2003,6,1,2,30,37,NM,NA,pisaster ochraceus,1
Bodega,14,2,2003,6,1,2,30,37.5,NM,NA,pisaster ochraceus,1
Bodega,14,2,2003,6,1,2,30,38,NM,NA,pisaster ochraceus,2
Bodega,14,2,2003,6,1,2,30,38.5,NM,NA,pisaster ochraceus,7
Bodega,14,2,2003,6,1,2,30,39,NM,NA,pisaster ochraceus,3
Bodega,14,2,2003,6,1,2,30,40,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,1,0,6,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,0,7,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,0,9.5,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,1,0,13,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,0,13.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,1,0,18.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,0,19,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,1,3,11,NM,NA,pisaster ochraceus,10
Bodega,14,3,2004,5,19,1,3,15,NM,NA,pisaster ochraceus,7
Bodega,14,3,2004,5,19,1,3,17,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,3,20,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,1,6,12,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,1,6,17.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,1,6,18,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,1,6,19,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,1,6,19.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,9,13.5,NM,NA,pisaster ochraceus,9
Bodega,14,3,2004,5,19,1,9,20,NM,NA,pisaster ochraceus,21
Bodega,14,3,2004,5,19,1,9,21,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,9,22.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,9,23,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,12,5,NM,NA,pisaster ochraceus,7
Bodega,14,3,2004,5,19,1,12,16.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,1,12,23,NM,NA,pisaster ochraceus,14
Bodega,14,3,2004,5,19,1,14,5.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,1,14,6,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,14,16.5,NM,NA,pisaster ochraceus,10
Bodega,14,3,2004,5,19,1,14,19,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,1,14,24,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,18,5.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,18,13.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,18,19,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,18,20,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,18,23.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,18,26.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,18,28.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,18,29,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,18,31,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,18,32,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,18,33,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,18,34.5,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,2,18,35,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,18,36,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,2,18,37,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,18,38.5,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,18,39.5,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,18,41,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,18,41.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,21,9,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,21,16,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,21,25,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,21,28,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,21,30,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,21,31,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,21,31.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,21,32.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,21,33,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,21,34.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,21,35,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,21,35.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,21,36.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,21,37,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,21,38,NM,NA,pisaster ochraceus,7
Bodega,14,3,2004,5,19,2,21,38.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,21,40,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,7,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,15,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,20,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,26.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,27,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,2,24,28,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,24,29,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,24,29.5,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,24,32,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,24,33,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,24,34,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,34.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,24,35.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,36,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,24,36.5,NM,NA,pisaster ochraceus,12
Bodega,14,3,2004,5,19,2,24,37,NM,NA,pisaster ochraceus,8
Bodega,14,3,2004,5,19,2,24,37.5,NM,NA,pisaster ochraceus,7
Bodega,14,3,2004,5,19,2,24,38,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,24,38.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,24,39.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,24,40,NM,NA,pisaster ochraceus,8
Bodega,14,3,2004,5,19,2,24,40.5,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,24,41,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,24,42,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,27,8.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,27,16.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,27,29.5,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,2,27,30,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,27,31,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,27,32,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,27,33,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,27,34,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,27,34.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,27,35,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,27,36,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,2,27,36.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,27,37.5,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,27,38.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,27,39,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,27,39.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,27,40,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,27,41.5,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,27,42,NM,NA,pisaster ochraceus,5
Bodega,14,3,2004,5,19,2,30,18,NM,NA,pisaster ochraceus,10
Bodega,14,3,2004,5,19,2,30,26,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,30,31,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,30,32,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,30,33,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,30,34,NM,NA,pisaster ochraceus,6
Bodega,14,3,2004,5,19,2,30,34.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,30,35,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,30,36,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,30,36.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,30,37,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,30,37.5,NM,NA,pisaster ochraceus,2
Bodega,14,3,2004,5,19,2,30,38,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,30,38.5,NM,NA,pisaster ochraceus,3
Bodega,14,3,2004,5,19,2,30,39,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,30,41,NM,NA,pisaster ochraceus,4
Bodega,14,3,2004,5,19,2,30,41.5,NM,NA,pisaster ochraceus,1
Bodega,14,3,2004,5,19,2,30,42,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,1,0,5.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,1,0,8.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,1,0,9,NM,NA,pisaster ochraceus,6
Bodega,14,4,2010,5,31,1,0,9.5,NM,NA,pisaster ochraceus,12
Bodega,14,4,2010,5,31,1,0,13.5,NM,NA,pisaster ochraceus,7
Bodega,14,4,2010,5,31,1,0,20,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,1,6,2.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,1,6,11.5,NM,NA,pisaster ochraceus,6
Bodega,14,4,2010,5,31,1,6,18,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,1,6,19,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,1,6,19.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,1,14,5.5,NM,NA,pisaster ochraceus,11
Bodega,14,4,2010,5,31,1,14,16.5,NM,NA,pisaster ochraceus,13
Bodega,14,4,2010,5,31,1,14,18,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,1,14,18.5,NM,NA,pisaster ochraceus,5
Bodega,14,4,2010,5,31,1,14,22.5,NM,NA,pisaster ochraceus,11
Bodega,14,4,2010,5,31,1,14,23,NM,NA,pisaster ochraceus,5
Bodega,14,4,2010,5,31,1,14,25,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,5,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,18,8,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,9,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,10,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,12,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,13.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,14.5,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,2,18,19.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,23,NM,NA,pisaster ochraceus,14
Bodega,14,4,2010,5,31,2,18,24.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,25,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,18,26.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,28,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,28.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,29,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,2,18,29.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,30.5,NM,NA,pisaster ochraceus,13
Bodega,14,4,2010,5,31,2,18,31,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,18,32,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,33,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,34,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,34.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,35,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,36,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,18,36.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,18,38,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,40.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,18,41.5,NM,NA,pisaster ochraceus,5
Bodega,14,4,2010,5,31,2,24,9,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,24,10.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,24,14.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,24,15,NM,NA,pisaster ochraceus,7
Bodega,14,4,2010,5,31,2,24,17,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,24,27,NM,NA,pisaster ochraceus,7
Bodega,14,4,2010,5,31,2,24,27.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,24,29.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,24,30,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,24,30.5,NM,NA,pisaster ochraceus,14
Bodega,14,4,2010,5,31,2,24,31.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,24,33,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,24,33.5,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,2,24,34.5,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,2,24,35,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,24,36,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,24,39,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,24,40,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,24,40.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,24,41.5,NM,NA,pisaster ochraceus,6
Bodega,14,4,2010,5,31,2,30,6,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,30,18,NM,NA,pisaster ochraceus,14
Bodega,14,4,2010,5,31,2,30,28,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,30,30.5,NM,NA,patiria miniata,1
Bodega,14,4,2010,5,31,2,30,30.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,30,32,NM,NA,pisaster ochraceus,6
Bodega,14,4,2010,5,31,2,30,32.5,NM,NA,pisaster ochraceus,9
Bodega,14,4,2010,5,31,2,30,33,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,2,30,33.5,NM,NA,pisaster ochraceus,2
Bodega,14,4,2010,5,31,2,30,34,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,2,30,34.5,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,30,35,NM,NA,pisaster ochraceus,4
Bodega,14,4,2010,5,31,2,30,36.5,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,30,40,NM,NA,pisaster ochraceus,3
Bodega,14,4,2010,5,31,2,30,41,NM,NA,pisaster ochraceus,1
Bodega,14,4,2010,5,31,2,30,41.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,0,10,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,0,13.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,0,19.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,3,15,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,3,15.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,1,6,19,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,1,9,20,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,1,9,20.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,1,12,16,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,1,12,22,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,1,12,26.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,14,5.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,14,17.5,NM,NA,pisaster ochraceus,6
Bodega,14,5,2012,11,13,1,14,22,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,1,14,23.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,8.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,9,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,18,10,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,11,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,21,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,23.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,18,29,NM,NA,pisaster ochraceus,6
Bodega,14,5,2012,11,13,2,18,29.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,18,31,NM,NA,pisaster ochraceus,5
Bodega,14,5,2012,11,13,2,18,31.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,18,32,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,34,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,36,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,18,36.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,37,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,37.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,38,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,18,40,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,41.5,NM,NA,pisaster ochraceus,4
Bodega,14,5,2012,11,13,2,18,42,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,18,42.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,21,9,NM,NA,pisaster ochraceus,4
Bodega,14,5,2012,11,13,2,21,14.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,25,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,28,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,21,29.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,21,30,NM,NA,pisaster ochraceus,10
Bodega,14,5,2012,11,13,2,21,31,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,21,32,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,32.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,33.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,35.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,36.5,NM,NA,pisaster ochraceus,4
Bodega,14,5,2012,11,13,2,21,37,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,38.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,40,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,21,40.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,21,42,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,21,43,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,24,15,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,24,18,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,24,27.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,24,30,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,24,31,NM,NA,pisaster ochraceus,4
Bodega,14,5,2012,11,13,2,24,31.5,NM,NA,pisaster ochraceus,13
Bodega,14,5,2012,11,13,2,24,33,NM,NA,pisaster ochraceus,5
Bodega,14,5,2012,11,13,2,24,34.5,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,24,38,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,24,38.5,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,24,40,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,24,41,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,24,43,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,24,43.5,NM,NA,pisaster ochraceus,4
Bodega,14,5,2012,11,13,2,27,9,NM,NA,pisaster ochraceus,5
Bodega,14,5,2012,11,13,2,27,10.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,15,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,16.5,NM,NA,pisaster ochraceus,5
Bodega,14,5,2012,11,13,2,27,30,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,27,31,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,32,NM,NA,pisaster ochraceus,5
Bodega,14,5,2012,11,13,2,27,32.5,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,27,33,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,27,33.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,34.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,36,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,27,36.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,37,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,38,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,27,38.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,39.5,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,40,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,27,40.5,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,27,41,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,27,42,NM,NA,pisaster ochraceus,3
Bodega,14,5,2012,11,13,2,27,42.5,NM,NA,pisaster ochraceus,5
Bodega,14,5,2012,11,13,2,30,32,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,30,34.5,NM,NA,pisaster ochraceus,19
Bodega,14,5,2012,11,13,2,30,35,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,30,36,NM,NA,pisaster ochraceus,1
Bodega,14,5,2012,11,13,2,30,41.5,NM,NA,pisaster ochraceus,2
Bodega,14,5,2012,11,13,2,30,42,NM,NA,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,7,30,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,7,35,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,7,55,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,7.5,6,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,7.5,25,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,8,10,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,8,20,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,8,40,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,9.5,25,0,pisaster ochraceus,2
Bodega,14,6,2016,6,4,1,0,9.5,30,0,pisaster ochraceus,2
Bodega,14,6,2016,6,4,1,0,9.5,50,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,11,25,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,13.5,13,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,13.5,25,0,pisaster ochraceus,5
Bodega,14,6,2016,6,4,1,0,13.5,30,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,13.5,35,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,13.5,60,0,pisaster ochraceus,1
Bodega,14,6,2016,6,4,1,0,16,5,0,leptasterias spp,1
Bodega,14,6,2016,6,4,1,0,16,15,0,pisaster ochraceus,1
