"date_time","min","wvht","minute_else","station"
2021-05-10 10:00:00,56,4.66,60,"Bodega Bay"
2021-05-10 10:30:00,26,4.84,30,"Bodega Bay"
2021-05-10 11:00:00,56,4.18,60,"Bodega Bay"
2021-05-10 11:30:00,26,4.58,30,"Bodega Bay"
2021-05-10 12:00:00,56,4.31,60,"Bodega Bay"
2021-05-10 12:30:00,26,3.96,30,"Bodega Bay"
2021-05-10 13:00:00,56,3.83,60,"Bodega Bay"
2021-05-10 13:30:00,26,3.86,30,"Bodega Bay"
2021-05-10 14:00:00,56,3.77,60,"Bodega Bay"
2021-05-10 14:30:00,26,3.66,30,"Bodega Bay"
2021-05-10 15:00:00,56,3.81,60,"Bodega Bay"
2021-05-10 15:30:00,26,3.98,30,"Bodega Bay"
2021-05-10 16:00:00,56,3.91,60,"Bodega Bay"
2021-05-10 16:30:00,26,3.76,30,"Bodega Bay"
2021-05-10 17:00:00,56,3.96,60,"Bodega Bay"
2021-05-10 17:30:00,26,3.49,30,"Bodega Bay"
2021-05-10 18:00:00,56,3.4,60,"Bodega Bay"
2021-05-10 18:30:00,26,3.47,30,"Bodega Bay"
2021-05-10 19:00:00,56,3.54,60,"Bodega Bay"
2021-05-10 19:30:00,26,3.36,30,"Bodega Bay"
2021-05-10 20:00:00,56,3.45,60,"Bodega Bay"
2021-05-10 20:30:00,26,3.02,30,"Bodega Bay"
2021-05-10 21:00:00,56,2.75,60,"Bodega Bay"
2021-05-10 21:30:00,26,2.91,30,"Bodega Bay"
2021-05-10 22:00:00,56,2.86,60,"Bodega Bay"
2021-05-10 22:30:00,26,3.13,30,"Bodega Bay"
2021-05-10 23:00:00,56,2.91,60,"Bodega Bay"
2021-05-10 23:30:00,26,2.86,30,"Bodega Bay"
2021-05-11 00:00:00,56,2.86,60,"Bodega Bay"
2021-05-11 00:30:00,26,2.98,30,"Bodega Bay"
2021-05-11 01:00:00,56,2.92,60,"Bodega Bay"
2021-05-11 01:30:00,26,3.04,30,"Bodega Bay"
2021-05-11 02:00:00,56,3.21,60,"Bodega Bay"
2021-05-11 02:30:00,26,2.84,30,"Bodega Bay"
2021-05-11 03:00:00,56,2.7,60,"Bodega Bay"
2021-05-11 03:30:00,26,2.7,30,"Bodega Bay"
2021-05-11 04:00:00,56,3.06,60,"Bodega Bay"
2021-05-11 04:30:00,26,2.87,30,"Bodega Bay"
2021-05-11 05:00:00,56,2.86,60,"Bodega Bay"
2021-05-11 05:30:00,26,2.73,30,"Bodega Bay"
2021-05-11 06:00:00,56,2.89,60,"Bodega Bay"
2021-05-11 06:30:00,26,2.9,30,"Bodega Bay"
2021-05-11 07:00:00,56,2.82,60,"Bodega Bay"
2021-05-11 07:30:00,26,2.87,30,"Bodega Bay"
2021-05-11 08:00:00,56,2.95,60,"Bodega Bay"
2021-05-11 08:30:00,26,2.92,30,"Bodega Bay"
2021-05-11 09:00:00,56,2.85,60,"Bodega Bay"
2021-05-11 09:30:00,26,2.76,30,"Bodega Bay"
2021-05-11 10:00:00,56,3.05,60,"Bodega Bay"
2021-05-11 10:30:00,26,2.9,30,"Bodega Bay"
2021-05-11 11:00:00,56,2.63,60,"Bodega Bay"
2021-05-11 11:30:00,26,2.67,30,"Bodega Bay"
2021-05-11 12:00:00,56,2.95,60,"Bodega Bay"
2021-05-11 12:30:00,26,2.63,30,"Bodega Bay"
2021-05-11 13:00:00,56,2.41,60,"Bodega Bay"
2021-05-11 13:30:00,26,2.59,30,"Bodega Bay"
2021-05-11 14:00:00,56,2.78,60,"Bodega Bay"
2021-05-11 14:30:00,26,2.61,30,"Bodega Bay"
2021-05-11 15:00:00,56,2.64,60,"Bodega Bay"
2021-05-11 15:30:00,26,2.62,30,"Bodega Bay"
2021-05-11 16:00:00,56,2.49,60,"Bodega Bay"
2021-05-11 16:30:00,26,2.42,30,"Bodega Bay"
2021-05-11 17:00:00,56,2.71,60,"Bodega Bay"
2021-05-11 17:30:00,26,2.63,30,"Bodega Bay"
2021-05-11 18:00:00,56,2.57,60,"Bodega Bay"
2021-05-11 18:30:00,26,2.5,30,"Bodega Bay"
2021-05-11 19:00:00,56,2.55,60,"Bodega Bay"
2021-05-11 19:30:00,26,2.49,30,"Bodega Bay"
2021-05-11 20:00:00,56,2.3,60,"Bodega Bay"
2021-05-11 20:30:00,26,2.36,30,"Bodega Bay"
2021-05-11 21:00:00,56,2.3,60,"Bodega Bay"
2021-05-11 21:30:00,26,2.4,30,"Bodega Bay"
2021-05-11 22:00:00,56,2.38,60,"Bodega Bay"
2021-05-11 22:30:00,26,2.55,30,"Bodega Bay"
2021-05-11 23:00:00,56,2.56,60,"Bodega Bay"
2021-05-11 23:30:00,26,2.5,30,"Bodega Bay"
2021-05-12 00:00:00,56,2.3,60,"Bodega Bay"
2021-05-12 00:30:00,26,2.25,30,"Bodega Bay"
2021-05-12 01:00:00,56,2.33,60,"Bodega Bay"
2021-05-12 01:30:00,26,2.33,30,"Bodega Bay"
2021-05-12 02:00:00,56,2.2,60,"Bodega Bay"
2021-05-12 02:30:00,26,2.28,30,"Bodega Bay"
2021-05-12 03:00:00,56,2.12,60,"Bodega Bay"
2021-05-12 03:30:00,26,2.37,30,"Bodega Bay"
2021-05-12 04:00:00,56,2.05,60,"Bodega Bay"
2021-05-12 04:30:00,26,2.13,30,"Bodega Bay"
2021-05-12 05:00:00,56,2.19,60,"Bodega Bay"
2021-05-12 05:30:00,26,2.21,30,"Bodega Bay"
2021-05-12 06:00:00,56,2.13,60,"Bodega Bay"
2021-05-12 06:30:00,26,2.18,30,"Bodega Bay"
2021-05-12 07:00:00,56,2.21,60,"Bodega Bay"
2021-05-12 07:30:00,26,2.15,30,"Bodega Bay"
2021-05-12 08:00:00,56,2.13,60,"Bodega Bay"
2021-05-12 08:30:00,26,2.12,30,"Bodega Bay"
2021-05-12 09:00:00,56,2.06,60,"Bodega Bay"
2021-05-12 09:30:00,26,2.13,30,"Bodega Bay"
2021-05-12 10:00:00,56,2.08,60,"Bodega Bay"
2021-05-12 10:30:00,26,1.96,30,"Bodega Bay"
2021-05-12 11:00:00,56,2.06,60,"Bodega Bay"
2021-05-12 11:30:00,26,2.07,30,"Bodega Bay"
2021-05-12 12:00:00,56,2.07,60,"Bodega Bay"
2021-05-12 12:30:00,26,2.02,30,"Bodega Bay"
2021-05-12 13:00:00,56,1.96,60,"Bodega Bay"
2021-05-12 13:30:00,26,1.95,30,"Bodega Bay"
2021-05-12 14:00:00,56,2.02,60,"Bodega Bay"
2021-05-12 14:30:00,26,1.98,30,"Bodega Bay"
2021-05-12 15:00:00,56,2.03,60,"Bodega Bay"
2021-05-12 15:30:00,26,2.13,30,"Bodega Bay"
2021-05-12 16:00:00,56,1.96,60,"Bodega Bay"
2021-05-12 16:30:00,26,1.95,30,"Bodega Bay"
2021-05-12 17:00:00,56,1.79,60,"Bodega Bay"
2021-05-12 17:30:00,26,1.88,30,"Bodega Bay"
2021-05-12 18:00:00,56,1.9,60,"Bodega Bay"
2021-05-12 18:30:00,26,1.9,30,"Bodega Bay"
2021-05-12 19:00:00,56,1.9,60,"Bodega Bay"
2021-05-12 19:30:00,26,2.02,30,"Bodega Bay"
2021-05-12 20:00:00,56,1.83,60,"Bodega Bay"
2021-05-12 20:30:00,26,1.83,30,"Bodega Bay"
2021-05-12 21:00:00,56,1.9,60,"Bodega Bay"
2021-05-12 21:30:00,26,1.81,30,"Bodega Bay"
2021-05-12 22:00:00,56,1.87,60,"Bodega Bay"
2021-05-12 22:30:00,26,1.86,30,"Bodega Bay"
2021-05-12 23:00:00,56,1.93,60,"Bodega Bay"
2021-05-12 23:30:00,26,2,30,"Bodega Bay"
2021-05-13 00:00:00,56,2.02,60,"Bodega Bay"
2021-05-13 00:30:00,26,2.07,30,"Bodega Bay"
2021-05-13 01:00:00,56,2.04,60,"Bodega Bay"
2021-05-13 01:30:00,26,1.97,30,"Bodega Bay"
2021-05-13 02:00:00,56,2.05,60,"Bodega Bay"
2021-05-13 02:30:00,26,1.97,30,"Bodega Bay"
2021-05-13 03:00:00,56,1.98,60,"Bodega Bay"
2021-05-13 03:30:00,26,1.92,30,"Bodega Bay"
2021-05-13 04:00:00,56,2.04,60,"Bodega Bay"
2021-05-13 04:30:00,26,1.89,30,"Bodega Bay"
2021-05-13 05:00:00,56,1.92,60,"Bodega Bay"
2021-05-13 05:30:00,26,1.97,30,"Bodega Bay"
2021-05-13 06:00:00,56,1.89,60,"Bodega Bay"
2021-05-13 06:30:00,26,1.94,30,"Bodega Bay"
2021-05-13 07:00:00,56,1.82,60,"Bodega Bay"
2021-05-13 07:30:00,26,1.91,30,"Bodega Bay"
2021-05-13 08:00:00,56,1.85,60,"Bodega Bay"
2021-05-13 08:30:00,26,1.94,30,"Bodega Bay"
2021-05-13 09:00:00,56,1.79,60,"Bodega Bay"
2021-05-13 09:30:00,26,1.82,30,"Bodega Bay"
2021-05-13 10:00:00,56,1.86,60,"Bodega Bay"
2021-05-13 10:30:00,26,1.77,30,"Bodega Bay"
2021-05-13 11:00:00,56,1.78,60,"Bodega Bay"
2021-05-13 11:30:00,26,1.98,30,"Bodega Bay"
2021-05-13 12:00:00,56,1.8,60,"Bodega Bay"
2021-05-13 12:30:00,26,1.75,30,"Bodega Bay"
2021-05-13 13:00:00,56,1.81,60,"Bodega Bay"
2021-05-13 13:30:00,26,1.73,30,"Bodega Bay"
2021-05-13 14:00:00,56,1.83,60,"Bodega Bay"
2021-05-13 14:30:00,26,2.02,30,"Bodega Bay"
2021-05-13 15:00:00,56,2.1,60,"Bodega Bay"
2021-05-13 15:30:00,26,2.15,30,"Bodega Bay"
2021-05-13 16:00:00,56,2.01,60,"Bodega Bay"
2021-05-13 16:30:00,26,2.04,30,"Bodega Bay"
2021-05-13 17:00:00,56,1.92,60,"Bodega Bay"
2021-05-13 17:30:00,26,2.06,30,"Bodega Bay"
2021-05-13 18:00:00,56,1.9,60,"Bodega Bay"
2021-05-13 18:30:00,26,1.87,30,"Bodega Bay"
2021-05-13 19:00:00,56,1.98,60,"Bodega Bay"
2021-05-13 19:30:00,26,1.82,30,"Bodega Bay"
2021-05-13 20:00:00,56,1.86,60,"Bodega Bay"
2021-05-13 20:30:00,26,1.83,30,"Bodega Bay"
2021-05-13 21:00:00,56,2,60,"Bodega Bay"
2021-05-13 21:30:00,26,1.81,30,"Bodega Bay"
2021-05-13 22:00:00,56,1.66,60,"Bodega Bay"
2021-05-13 22:30:00,26,1.75,30,"Bodega Bay"
2021-05-13 23:00:00,56,1.75,60,"Bodega Bay"
2021-05-13 23:30:00,26,1.79,30,"Bodega Bay"
2021-05-14 00:00:00,56,1.86,60,"Bodega Bay"
2021-05-14 00:30:00,26,1.88,30,"Bodega Bay"
2021-05-14 01:00:00,56,1.88,60,"Bodega Bay"
2021-05-14 01:30:00,26,1.82,30,"Bodega Bay"
2021-05-14 02:00:00,56,1.82,60,"Bodega Bay"
2021-05-14 02:30:00,26,1.85,30,"Bodega Bay"
2021-05-14 03:00:00,56,1.84,60,"Bodega Bay"
2021-05-14 03:30:00,26,1.91,30,"Bodega Bay"
2021-05-14 04:00:00,56,1.9,60,"Bodega Bay"
2021-05-14 04:30:00,26,1.98,30,"Bodega Bay"
2021-05-14 05:00:00,56,2.12,60,"Bodega Bay"
2021-05-14 05:30:00,26,2.22,30,"Bodega Bay"
2021-05-14 06:00:00,56,2.16,60,"Bodega Bay"
2021-05-14 06:30:00,26,2.26,30,"Bodega Bay"
2021-05-14 07:00:00,56,2.27,60,"Bodega Bay"
2021-05-14 07:30:00,26,2.55,30,"Bodega Bay"
2021-05-14 08:00:00,56,2.48,60,"Bodega Bay"
2021-05-14 08:30:00,26,2.41,30,"Bodega Bay"
2021-05-14 09:00:00,56,2.71,60,"Bodega Bay"
2021-05-14 09:30:00,26,2.72,30,"Bodega Bay"
2021-05-14 10:00:00,56,2.85,60,"Bodega Bay"
2021-05-14 10:30:00,26,2.88,30,"Bodega Bay"
2021-05-14 11:00:00,56,2.79,60,"Bodega Bay"
2021-05-14 11:30:00,26,2.86,30,"Bodega Bay"
2021-05-14 12:00:00,56,2.93,60,"Bodega Bay"
2021-05-14 12:30:00,26,3.07,30,"Bodega Bay"
2021-05-14 13:00:00,56,3.12,60,"Bodega Bay"
2021-05-14 13:30:00,26,3.22,30,"Bodega Bay"
2021-05-14 14:00:00,56,3.11,60,"Bodega Bay"
2021-05-14 14:30:00,26,3.26,30,"Bodega Bay"
2021-05-14 15:00:00,56,3.18,60,"Bodega Bay"
2021-05-14 15:30:00,26,3.26,30,"Bodega Bay"
2021-05-14 16:00:00,56,3.21,60,"Bodega Bay"
2021-05-14 16:30:00,26,3.32,30,"Bodega Bay"
2021-05-14 17:00:00,56,3.35,60,"Bodega Bay"
2021-05-14 17:30:00,26,3.52,30,"Bodega Bay"
2021-05-14 18:00:00,56,3.57,60,"Bodega Bay"
2021-05-14 18:30:00,26,3.48,30,"Bodega Bay"
2021-05-14 19:00:00,56,3.5,60,"Bodega Bay"
2021-05-14 19:30:00,26,3.36,30,"Bodega Bay"
2021-05-14 20:00:00,56,3.67,60,"Bodega Bay"
2021-05-14 20:30:00,26,3.6,30,"Bodega Bay"
2021-05-14 21:00:00,56,3.61,60,"Bodega Bay"
2021-05-14 21:30:00,26,3.83,30,"Bodega Bay"
2021-05-14 22:00:00,56,3.68,60,"Bodega Bay"
2021-05-14 22:30:00,26,3.93,30,"Bodega Bay"
2021-05-14 23:00:00,56,3.89,60,"Bodega Bay"
2021-05-14 23:30:00,26,3.67,30,"Bodega Bay"
2021-05-15 00:00:00,56,3.83,60,"Bodega Bay"
2021-05-15 00:30:00,26,3.89,30,"Bodega Bay"
2021-05-15 01:00:00,56,3.46,60,"Bodega Bay"
2021-05-15 01:30:00,26,3.5,30,"Bodega Bay"
2021-05-15 02:00:00,56,3.73,60,"Bodega Bay"
2021-05-15 02:30:00,26,3.67,30,"Bodega Bay"
2021-05-15 03:00:00,56,3.46,60,"Bodega Bay"
2021-05-15 03:30:00,26,3.45,30,"Bodega Bay"
2021-05-15 04:00:00,56,3.55,60,"Bodega Bay"
2021-05-15 04:30:00,26,3.69,30,"Bodega Bay"
2021-05-15 05:00:00,56,3.6,60,"Bodega Bay"
2021-05-15 05:30:00,26,3.59,30,"Bodega Bay"
2021-05-15 06:00:00,56,3.67,60,"Bodega Bay"
2021-05-15 06:30:00,26,3.9,30,"Bodega Bay"
2021-05-15 07:00:00,56,3.49,60,"Bodega Bay"
2021-05-15 07:30:00,26,3.65,30,"Bodega Bay"
2021-05-15 08:00:00,56,3.56,60,"Bodega Bay"
2021-05-15 08:30:00,26,3.61,30,"Bodega Bay"
2021-05-15 09:00:00,56,3.41,60,"Bodega Bay"
2021-05-15 09:30:00,26,3.61,30,"Bodega Bay"
2021-05-15 10:00:00,56,3.27,60,"Bodega Bay"
2021-05-15 10:30:00,26,3.46,30,"Bodega Bay"
2021-05-15 11:00:00,56,3.77,60,"Bodega Bay"
2021-05-15 11:30:00,26,3.5,30,"Bodega Bay"
2021-05-15 12:00:00,56,3.31,60,"Bodega Bay"
2021-05-15 12:30:00,26,3.55,30,"Bodega Bay"
2021-05-15 13:00:00,56,3.44,60,"Bodega Bay"
2021-05-15 13:30:00,26,3.48,30,"Bodega Bay"
2021-05-15 14:00:00,56,3.59,60,"Bodega Bay"
2021-05-15 14:30:00,26,3.6,30,"Bodega Bay"
2021-05-15 15:00:00,56,3.36,60,"Bodega Bay"
2021-05-15 15:30:00,26,3.38,30,"Bodega Bay"
2021-05-15 16:00:00,56,3.51,60,"Bodega Bay"
2021-05-15 16:30:00,26,3.54,30,"Bodega Bay"
2021-05-15 17:00:00,56,3.22,60,"Bodega Bay"
2021-05-15 17:30:00,26,3.35,30,"Bodega Bay"
2021-05-15 18:00:00,56,3.5,60,"Bodega Bay"
2021-05-15 18:30:00,26,3.4,30,"Bodega Bay"
2021-05-15 19:00:00,56,3.26,60,"Bodega Bay"
2021-05-15 19:30:00,26,3.14,30,"Bodega Bay"
2021-05-15 20:00:00,56,3.2,60,"Bodega Bay"
2021-05-15 20:30:00,26,3.37,30,"Bodega Bay"
2021-05-15 21:00:00,56,2.93,60,"Bodega Bay"
2021-05-15 21:30:00,26,3.39,30,"Bodega Bay"
2021-05-15 22:00:00,56,3.11,60,"Bodega Bay"
2021-05-15 22:30:00,26,3.2,30,"Bodega Bay"
2021-05-15 23:00:00,56,3.33,60,"Bodega Bay"
2021-05-15 23:30:00,26,3.31,30,"Bodega Bay"
2021-05-16 00:00:00,56,3.48,60,"Bodega Bay"
2021-05-16 00:30:00,26,3.23,30,"Bodega Bay"
2021-05-16 01:00:00,56,2.9,60,"Bodega Bay"
2021-05-16 01:30:00,26,3.1,30,"Bodega Bay"
2021-05-16 02:00:00,56,2.94,60,"Bodega Bay"
2021-05-16 02:30:00,26,2.87,30,"Bodega Bay"
2021-05-16 03:00:00,56,2.91,60,"Bodega Bay"
2021-05-16 03:30:00,26,3.12,30,"Bodega Bay"
2021-05-16 04:00:00,56,2.85,60,"Bodega Bay"
2021-05-16 04:30:00,26,2.96,30,"Bodega Bay"
2021-05-16 05:00:00,56,2.74,60,"Bodega Bay"
2021-05-16 05:30:00,26,2.72,30,"Bodega Bay"
2021-05-16 06:00:00,56,2.68,60,"Bodega Bay"
2021-05-16 06:30:00,26,2.61,30,"Bodega Bay"
2021-05-16 07:00:00,56,3.01,60,"Bodega Bay"
2021-05-16 07:30:00,26,2.99,30,"Bodega Bay"
2021-05-16 08:00:00,56,2.93,60,"Bodega Bay"
2021-05-16 08:30:00,26,2.85,30,"Bodega Bay"
2021-05-16 09:00:00,56,2.79,60,"Bodega Bay"
2021-05-16 09:30:00,26,2.8,30,"Bodega Bay"
2021-05-16 10:00:00,56,2.84,60,"Bodega Bay"
2021-05-16 10:30:00,26,2.75,30,"Bodega Bay"
2021-05-16 11:00:00,56,2.63,60,"Bodega Bay"
2021-05-16 11:30:00,26,2.7,30,"Bodega Bay"
2021-05-16 12:00:00,56,2.65,60,"Bodega Bay"
2021-05-16 12:30:00,26,2.62,30,"Bodega Bay"
2021-05-16 13:00:00,56,2.56,60,"Bodega Bay"
2021-05-16 13:30:00,26,2.47,30,"Bodega Bay"
2021-05-16 14:00:00,56,2.54,60,"Bodega Bay"
2021-05-16 14:30:00,26,2.35,30,"Bodega Bay"
2021-05-16 15:00:00,56,2.45,60,"Bodega Bay"
2021-05-16 15:30:00,26,2.39,30,"Bodega Bay"
2021-05-16 16:00:00,56,2.44,60,"Bodega Bay"
2021-05-16 16:30:00,26,2.44,30,"Bodega Bay"
2021-05-16 17:00:00,56,2.47,60,"Bodega Bay"
2021-05-16 17:30:00,26,2.13,30,"Bodega Bay"
2021-05-16 18:00:00,56,2.3,60,"Bodega Bay"
2021-05-16 18:30:00,26,2.33,30,"Bodega Bay"
2021-05-16 19:00:00,56,2.45,60,"Bodega Bay"
2021-05-16 19:30:00,26,2.41,30,"Bodega Bay"
2021-05-16 20:00:00,56,2.12,60,"Bodega Bay"
2021-05-16 20:30:00,26,2.08,30,"Bodega Bay"
2021-05-16 21:00:00,56,2.28,60,"Bodega Bay"
2021-05-16 21:30:00,26,2.07,30,"Bodega Bay"
2021-05-16 22:00:00,56,2.14,60,"Bodega Bay"
2021-05-16 22:30:00,26,2.31,30,"Bodega Bay"
2021-05-16 23:00:00,56,2.13,60,"Bodega Bay"
2021-05-16 23:30:00,26,2.11,30,"Bodega Bay"
2021-05-17 00:00:00,56,1.95,60,"Bodega Bay"
2021-05-17 00:30:00,26,2.18,30,"Bodega Bay"
2021-05-17 01:00:00,56,1.91,60,"Bodega Bay"
2021-05-17 01:30:00,26,2,30,"Bodega Bay"
2021-05-17 02:00:00,56,1.98,60,"Bodega Bay"
2021-05-17 02:30:00,26,1.84,30,"Bodega Bay"
2021-05-17 03:00:00,56,1.86,60,"Bodega Bay"
2021-05-17 03:30:00,26,1.92,30,"Bodega Bay"
2021-05-17 04:00:00,56,1.81,60,"Bodega Bay"
2021-05-17 04:30:00,26,1.76,30,"Bodega Bay"
2021-05-17 05:00:00,56,1.78,60,"Bodega Bay"
2021-05-17 05:30:00,26,1.73,30,"Bodega Bay"
2021-05-17 06:00:00,56,1.78,60,"Bodega Bay"
2021-05-17 06:30:00,26,1.7,30,"Bodega Bay"
2021-05-17 07:00:00,56,1.88,60,"Bodega Bay"
2021-05-17 07:30:00,26,1.66,30,"Bodega Bay"
2021-05-17 08:00:00,56,1.78,60,"Bodega Bay"
2021-05-17 08:30:00,26,1.72,30,"Bodega Bay"
2021-05-17 09:00:00,56,1.63,60,"Bodega Bay"
2021-05-17 09:30:00,26,1.53,30,"Bodega Bay"
2021-05-17 10:00:00,56,1.65,60,"Bodega Bay"
2021-05-17 10:30:00,26,1.65,30,"Bodega Bay"
2021-05-17 11:00:00,56,1.66,60,"Bodega Bay"
2021-05-17 11:30:00,26,1.69,30,"Bodega Bay"
2021-05-17 12:00:00,56,1.77,60,"Bodega Bay"
2021-05-17 12:30:00,26,1.75,30,"Bodega Bay"
2021-05-17 13:00:00,56,1.73,60,"Bodega Bay"
2021-05-17 13:30:00,26,1.87,30,"Bodega Bay"
2021-05-17 14:00:00,56,1.91,60,"Bodega Bay"
2021-05-17 14:30:00,26,2.07,30,"Bodega Bay"
2021-05-17 15:00:00,56,2.08,60,"Bodega Bay"
2021-05-17 15:30:00,26,2.14,30,"Bodega Bay"
2021-05-17 16:00:00,56,2.12,60,"Bodega Bay"
2021-05-17 16:30:00,26,2.12,30,"Bodega Bay"
2021-05-17 17:00:00,56,2.15,60,"Bodega Bay"
2021-05-17 17:30:00,26,2.04,30,"Bodega Bay"
2021-05-17 18:00:00,56,1.98,60,"Bodega Bay"
2021-05-17 18:30:00,26,2.08,30,"Bodega Bay"
2021-05-17 19:00:00,56,2.11,60,"Bodega Bay"
2021-05-17 19:30:00,26,2.03,30,"Bodega Bay"
2021-05-17 20:00:00,56,2.12,60,"Bodega Bay"
2021-05-17 20:30:00,26,2.17,30,"Bodega Bay"
2021-05-17 21:00:00,56,2.18,60,"Bodega Bay"
2021-05-17 21:30:00,26,2.21,30,"Bodega Bay"
2021-05-17 22:00:00,56,2.27,60,"Bodega Bay"
2021-05-17 22:30:00,26,2.1,30,"Bodega Bay"
2021-05-17 23:00:00,56,2.19,60,"Bodega Bay"
2021-05-17 23:30:00,26,2.15,30,"Bodega Bay"
2021-05-18 00:00:00,56,2.16,60,"Bodega Bay"
2021-05-18 00:30:00,26,2.26,30,"Bodega Bay"
2021-05-18 01:00:00,56,2.16,60,"Bodega Bay"
2021-05-18 01:30:00,26,2.18,30,"Bodega Bay"
2021-05-18 02:00:00,56,2.16,60,"Bodega Bay"
2021-05-18 02:30:00,26,2.21,30,"Bodega Bay"
2021-05-18 03:00:00,56,2.15,60,"Bodega Bay"
2021-05-18 03:30:00,26,2.13,30,"Bodega Bay"
2021-05-18 04:00:00,56,2.18,60,"Bodega Bay"
2021-05-18 04:30:00,26,2.01,30,"Bodega Bay"
2021-05-18 05:00:00,56,2.17,60,"Bodega Bay"
2021-05-18 05:30:00,26,2.04,30,"Bodega Bay"
2021-05-18 06:00:00,56,2.03,60,"Bodega Bay"
2021-05-18 06:30:00,26,2.06,30,"Bodega Bay"
2021-05-18 07:00:00,56,2.09,60,"Bodega Bay"
2021-05-18 07:30:00,26,2.2,30,"Bodega Bay"
2021-05-18 08:00:00,56,2.12,60,"Bodega Bay"
2021-05-18 08:30:00,26,2.06,30,"Bodega Bay"
2021-05-18 09:00:00,56,2.11,60,"Bodega Bay"
2021-05-18 09:30:00,26,1.95,30,"Bodega Bay"
2021-05-18 10:00:00,56,1.98,60,"Bodega Bay"
2021-05-18 10:30:00,26,1.89,30,"Bodega Bay"
2021-05-18 11:00:00,56,1.91,60,"Bodega Bay"
2021-05-18 11:30:00,26,1.94,30,"Bodega Bay"
2021-05-18 12:00:00,56,2.05,60,"Bodega Bay"
2021-05-18 12:30:00,26,1.9,30,"Bodega Bay"
2021-05-18 13:00:00,56,2.13,60,"Bodega Bay"
2021-05-18 13:30:00,26,1.9,30,"Bodega Bay"
2021-05-18 14:00:00,56,1.92,60,"Bodega Bay"
2021-05-18 14:30:00,26,1.78,30,"Bodega Bay"
2021-05-18 15:00:00,56,1.79,60,"Bodega Bay"
2021-05-18 15:30:00,26,1.76,30,"Bodega Bay"
2021-05-18 16:00:00,56,1.71,60,"Bodega Bay"
2021-05-18 16:30:00,26,1.76,30,"Bodega Bay"
2021-05-18 17:00:00,56,1.78,60,"Bodega Bay"
2021-05-18 17:30:00,26,1.75,30,"Bodega Bay"
2021-05-18 18:00:00,56,1.76,60,"Bodega Bay"
2021-05-18 18:30:00,26,1.67,30,"Bodega Bay"
2021-05-18 19:00:00,56,1.66,60,"Bodega Bay"
2021-05-18 19:30:00,26,1.68,30,"Bodega Bay"
2021-05-18 20:00:00,56,1.76,60,"Bodega Bay"
2021-05-18 20:30:00,26,1.7,30,"Bodega Bay"
2021-05-18 21:00:00,56,1.7,60,"Bodega Bay"
2021-05-18 21:30:00,26,1.78,30,"Bodega Bay"
2021-05-18 22:00:00,56,1.88,60,"Bodega Bay"
2021-05-18 22:30:00,26,1.84,30,"Bodega Bay"
2021-05-18 23:00:00,56,1.93,60,"Bodega Bay"
2021-05-18 23:30:00,26,1.8,30,"Bodega Bay"
2021-05-19 00:00:00,56,1.84,60,"Bodega Bay"
2021-05-19 00:30:00,26,1.91,30,"Bodega Bay"
2021-05-19 01:00:00,56,1.84,60,"Bodega Bay"
2021-05-19 01:30:00,26,2.03,30,"Bodega Bay"
2021-05-19 02:00:00,56,2.16,60,"Bodega Bay"
2021-05-19 02:30:00,26,2.11,30,"Bodega Bay"
2021-05-19 03:00:00,56,2.33,60,"Bodega Bay"
2021-05-19 03:30:00,26,2.33,30,"Bodega Bay"
2021-05-19 04:00:00,56,2.31,60,"Bodega Bay"
2021-05-19 04:30:00,26,2.54,30,"Bodega Bay"
2021-05-19 05:00:00,56,2.34,60,"Bodega Bay"
2021-05-19 05:30:00,26,2.59,30,"Bodega Bay"
2021-05-19 06:00:00,56,2.88,60,"Bodega Bay"
2021-05-19 06:30:00,26,2.7,30,"Bodega Bay"
2021-05-19 07:00:00,56,2.55,60,"Bodega Bay"
2021-05-19 07:30:00,26,2.62,30,"Bodega Bay"
2021-05-19 08:00:00,56,2.75,60,"Bodega Bay"
2021-05-19 08:30:00,26,2.72,30,"Bodega Bay"
2021-05-19 09:00:00,56,2.71,60,"Bodega Bay"
2021-05-19 09:30:00,26,2.77,30,"Bodega Bay"
2021-05-19 10:00:00,56,2.95,60,"Bodega Bay"
2021-05-19 10:30:00,26,3.1,30,"Bodega Bay"
2021-05-19 11:00:00,56,3.17,60,"Bodega Bay"
2021-05-19 11:30:00,26,3.08,30,"Bodega Bay"
2021-05-19 12:00:00,56,3.22,60,"Bodega Bay"
2021-05-19 12:30:00,26,3.27,30,"Bodega Bay"
2021-05-19 13:00:00,56,3.35,60,"Bodega Bay"
2021-05-19 13:30:00,26,3.1,30,"Bodega Bay"
2021-05-19 14:00:00,56,3.2,60,"Bodega Bay"
2021-05-19 14:30:00,26,3.07,30,"Bodega Bay"
2021-05-19 15:00:00,56,3.17,60,"Bodega Bay"
2021-05-19 15:30:00,26,3.31,30,"Bodega Bay"
2021-05-19 16:00:00,56,3.39,60,"Bodega Bay"
2021-05-19 16:30:00,26,3.29,30,"Bodega Bay"
2021-05-19 17:00:00,56,3.14,60,"Bodega Bay"
2021-05-19 17:30:00,26,3.06,30,"Bodega Bay"
2021-05-19 18:00:00,56,3.24,60,"Bodega Bay"
2021-05-19 18:30:00,26,3.38,30,"Bodega Bay"
2021-05-19 19:00:00,56,3.62,60,"Bodega Bay"
