intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,site_code,survey_rep,year,species,total_count,number_of_quadrats_sampled,total_area_sampled_m2,density_per_m2
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Kelletia kelletii,1,33,8.25,0.121212121
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Lacuna spp,8,33,8.25,0.96969697
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Leptasterias spp,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Lirularia/Margarites spp,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Littorina spp.,156,33,8.25,18.90909091
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Littorina spp.,156,33,8.25,18.90909091
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Littorina spp.,156,33,8.25,18.90909091
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Macron lividus,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Megastraea undosa,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Mexacanthina lugubris,2,33,8.25,0.242424242
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Nucella canaliculata,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Nucella emarginata/ostrina,2,33,8.25,0.242424242
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Ocenebra circumtexta,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Oedignathus inermis,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Olivella biplicata,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Opalia funiculata,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pachycheles spp,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pachygrapsus crassipes,31,33,8.25,3.757575758
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pagurus granosimanus,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pagurus hirsutiusculus,1,33,8.25,0.121212121
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pagurus samuelis,2,33,8.25,0.242424242
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Petrolisthes spp,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pisaster ochraceus,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pugettia gracilis/richii,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Pugettia producta,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Roperia poulsoni,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Tegula aureotincta,4,33,8.25,0.484848485
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Tegula brunnea,0,33,8.25,0
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Tegula eiseni,90,33,8.25,10.90909091
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Tegula funebralis,63,33,8.25,7.636363636
Cabrillo III,32.66489852,-117.2428179,CA South,Government Point to Mexico,California,Mainland,Cabrillo SMR,SMR,,,51,4,2017,Tegula gallina/funebralis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Acanthinucella spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Alia spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Amphissa columbiana,3,33,8.25,0.363636364
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Amphissa versicolor,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Californiconus californicus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Cancer antennarius,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Ceratostoma nuttalli,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Crepipatella lingulata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Epitonium tinctum,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Hemigrapsus nudus,14,33,8.25,1.696969697
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Homalopoma spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Kelletia kelletii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Lacuna spp,756,33,8.25,91.63636364
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Leptasterias spp,9,33,8.25,1.090909091
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Lirularia/Margarites spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Littorina spp.,11917,33,8.25,1444.484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Littorina spp.,11917,33,8.25,1444.484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Littorina spp.,11917,33,8.25,1444.484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Macron lividus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Megastraea undosa,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Mexacanthina lugubris,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Nucella canaliculata,33,33,8.25,4
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Nucella emarginata/ostrina,263,33,8.25,31.87878788
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Ocenebra circumtexta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Oedignathus inermis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Olivella biplicata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Opalia funiculata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pachycheles spp,21,33,8.25,2.545454546
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pachygrapsus crassipes,7,33,8.25,0.848484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pagurus granosimanus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pagurus hirsutiusculus,314,33,8.25,38.06060606
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pagurus samuelis,4,33,8.25,0.484848485
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Petrolisthes spp,29,33,8.25,3.515151515
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pisaster ochraceus,9,33,8.25,1.090909091
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pugettia gracilis/richii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Pugettia producta,5,33,8.25,0.606060606
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Roperia poulsoni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Tegula aureotincta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Tegula brunnea,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Tegula eiseni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Tegula funebralis,57,33,8.25,6.909090909
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,1,2001,Tegula gallina/funebralis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Acanthinucella spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Alia spp,153,33,8.25,18.54545455
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Amphissa columbiana,10,33,8.25,1.212121212
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Amphissa versicolor,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Californiconus californicus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Cancer antennarius,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Ceratostoma nuttalli,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Crepipatella lingulata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Epitonium tinctum,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Hemigrapsus nudus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Homalopoma spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Kelletia kelletii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Lacuna spp,84,33,8.25,10.18181818
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Leptasterias spp,30,33,8.25,3.636363636
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Lirularia/Margarites spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Littorina spp.,5355,33,8.25,649.0909091
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Littorina spp.,5355,33,8.25,649.0909091
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Littorina spp.,5355,33,8.25,649.0909091
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Macron lividus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Megastraea undosa,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Mexacanthina lugubris,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Nucella canaliculata,33,33,8.25,4
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Nucella emarginata/ostrina,149,33,8.25,18.06060606
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Ocenebra circumtexta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Oedignathus inermis,16,33,8.25,1.939393939
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Olivella biplicata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Opalia funiculata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pachycheles spp,5,33,8.25,0.606060606
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pachygrapsus crassipes,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pagurus granosimanus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pagurus hirsutiusculus,103,33,8.25,12.48484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pagurus samuelis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Petrolisthes spp,2,33,8.25,0.242424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pisaster ochraceus,7,33,8.25,0.848484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pugettia gracilis/richii,4,33,8.25,0.484848485
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Pugettia producta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Roperia poulsoni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Tegula aureotincta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Tegula brunnea,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Tegula eiseni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Tegula funebralis,68,33,8.25,8.242424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,2,2003,Tegula gallina/funebralis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Acanthinucella spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Alia spp,6,33,8.25,0.727272727
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Amphissa columbiana,18,33,8.25,2.181818182
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Amphissa versicolor,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Californiconus californicus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Cancer antennarius,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Ceratostoma nuttalli,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Crepipatella lingulata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Epitonium tinctum,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Hemigrapsus nudus,1,33,8.25,0.121212121
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Homalopoma spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Kelletia kelletii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Lacuna spp,30,33,8.25,3.636363636
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Leptasterias spp,105,33,8.25,12.72727273
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Lirularia/Margarites spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Littorina spp.,7106,33,8.25,861.3333333
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Littorina spp.,7106,33,8.25,861.3333333
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Littorina spp.,7106,33,8.25,861.3333333
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Macron lividus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Megastraea undosa,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Mexacanthina lugubris,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Nucella canaliculata,37,33,8.25,4.484848485
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Nucella emarginata/ostrina,63,33,8.25,7.636363636
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Ocenebra circumtexta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Oedignathus inermis,8,33,8.25,0.96969697
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Olivella biplicata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Opalia funiculata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pachycheles spp,8,33,8.25,0.96969697
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pachygrapsus crassipes,7,33,8.25,0.848484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pagurus granosimanus,32,33,8.25,3.878787879
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pagurus hirsutiusculus,105,33,8.25,12.72727273
