intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,site_code,survey_rep,year,species_lump,total_count,number_of_quadrats_sampled,total_area_sampled_m2,density_per_m2
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Hemigrapsus oregonensis,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Lophopanopeus bellus,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Loxorhynchus crispatus,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Oregonia gracilis,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pachycheles spp,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pachygrapsus crassipes,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pagurus beringanus,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pagurus caurinus,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pagurus granosimanus,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pagurus hemphilli,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pagurus hirsutiusculus,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pagurus samuelis,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Paraxanthias taylori,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Petrolisthes spp,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Phimochirus californiensis,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pilumnus spinohirsutus,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pugettia foliata,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pugettia gracilis/richii,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Pugettia producta,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Tegula funebralis,0,18,4.5,0
Port Mary,57.15423333,-135.7545167,AK,Alaska to British Columbia,Alaska,Kruzoff,,,,,3003,2,2018,Tegula gallina/funebralis,0,18,4.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pagurus hirsutiusculus,229,31,7.75,29.5483871
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Leptasterias spp,102,31,7.75,13.16129032
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Hemigrapsus oregonensis,11,31,7.75,1.419354839
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pagurus granosimanus,6,31,7.75,0.774193548
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Hemigrapsus nudus,4,31,7.75,0.516129032
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Acanthina paucilirata,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Acanthinucella spp,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Cancer antennarius,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Cancer branneri,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Cancer jordani,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Cancer oregonensis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Cancer productus,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Cryptolithodes sitchensis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Cycloxanthops novemdentatus,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Lophopanopeus bellus,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Loxorhynchus crispatus,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Oedignathus inermis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Oregonia gracilis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pachycheles spp,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pachygrapsus crassipes,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pagurus beringanus,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pagurus caurinus,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pagurus hemphilli,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pagurus samuelis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Paraxanthias taylori,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Petrolisthes spp,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Phimochirus californiensis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pilumnus spinohirsutus,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pugettia foliata,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pugettia gracilis/richii,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Pugettia producta,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Tegula funebralis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,1,2012,Tegula gallina/funebralis,0,31,7.75,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pagurus hirsutiusculus,40,30,7.5,5.333333333
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Leptasterias spp,4,30,7.5,0.533333333
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Hemigrapsus nudus,1,30,7.5,0.133333333
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Acanthina paucilirata,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Acanthinucella spp,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Cancer antennarius,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Cancer branneri,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Cancer jordani,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Cancer oregonensis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Cancer productus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Cryptolithodes sitchensis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Cycloxanthops novemdentatus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Hemigrapsus oregonensis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Lophopanopeus bellus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Loxorhynchus crispatus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Oedignathus inermis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Oregonia gracilis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pachycheles spp,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pachygrapsus crassipes,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pagurus beringanus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pagurus caurinus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pagurus granosimanus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pagurus hemphilli,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pagurus samuelis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Paraxanthias taylori,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Petrolisthes spp,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Phimochirus californiensis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pilumnus spinohirsutus,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pugettia foliata,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pugettia gracilis/richii,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Pugettia producta,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Tegula funebralis,0,30,7.5,0
Sage Rock,57.04869974,-135.3231401,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3011,2,2018,Tegula gallina/funebralis,0,30,7.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Leptasterias spp,39,33,8.25,4.727272727
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pugettia gracilis/richii,10,33,8.25,1.212121212
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pagurus hirsutiusculus,9,33,8.25,1.090909091
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Oedignathus inermis,6,33,8.25,0.727272727
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Acanthina paucilirata,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Acanthinucella spp,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Cancer antennarius,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Cancer branneri,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Cancer jordani,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Cancer oregonensis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Cancer productus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Cryptolithodes sitchensis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Cycloxanthops novemdentatus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Hemigrapsus nudus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Hemigrapsus oregonensis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Lophopanopeus bellus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Loxorhynchus crispatus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Oregonia gracilis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pachycheles spp,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pachygrapsus crassipes,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pagurus beringanus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pagurus caurinus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pagurus granosimanus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pagurus hemphilli,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pagurus samuelis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Paraxanthias taylori,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Petrolisthes spp,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Phimochirus californiensis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pilumnus spinohirsutus,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pugettia foliata,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Pugettia producta,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Tegula funebralis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,1,2012,Tegula gallina/funebralis,0,33,8.25,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pagurus hemphilli,17,18,4.5,3.777777778
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Oedignathus inermis,2,18,4.5,0.444444444
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Leptasterias spp,1,18,4.5,0.222222222
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pugettia foliata,1,18,4.5,0.222222222
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pugettia gracilis/richii,1,18,4.5,0.222222222
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pugettia producta,1,18,4.5,0.222222222
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Acanthina paucilirata,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Acanthinucella spp,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Cancer antennarius,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Cancer branneri,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Cancer jordani,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Cancer oregonensis,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Cancer productus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Cryptolithodes sitchensis,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Cycloxanthops novemdentatus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Hemigrapsus nudus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Hemigrapsus oregonensis,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Lophopanopeus bellus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Loxorhynchus crispatus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Oregonia gracilis,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pachycheles spp,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pachygrapsus crassipes,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pagurus beringanus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pagurus caurinus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pagurus granosimanus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pagurus hirsutiusculus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pagurus samuelis,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Paraxanthias taylori,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Petrolisthes spp,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Phimochirus californiensis,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Pilumnus spinohirsutus,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Tegula funebralis,0,18,4.5,0
Kayak Island,57.02250405,-135.3538684,AK,Alaska to British Columbia,Alaska,Kayak,,,,,3012,2,2018,Tegula gallina/funebralis,0,18,4.5,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Pagurus hirsutiusculus,89,33,8.25,10.78787879
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Pagurus granosimanus,46,33,8.25,5.575757576
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Pagurus hemphilli,38,33,8.25,4.606060606
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Pugettia gracilis/richii,8,33,8.25,0.96969697
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Leptasterias spp,5,33,8.25,0.606060606
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Hemigrapsus nudus,2,33,8.25,0.242424242
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Cryptolithodes sitchensis,1,33,8.25,0.121212121
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Acanthina paucilirata,0,33,8.25,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Acanthinucella spp,0,33,8.25,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Cancer antennarius,0,33,8.25,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Cancer branneri,0,33,8.25,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Cancer jordani,0,33,8.25,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Cancer oregonensis,0,33,8.25,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Cancer productus,0,33,8.25,0
Pirates Cove,56.98661316,-135.3775476,AK,Alaska to British Columbia,Alaska,Baranoff,,,,,3013,1,2012,Cycloxanthops novemdentatus,0,33,8.25,0
